survived,pclass,sex,age,sibsp,parch,fare,embarked,class,who,adult_male,deck,embark_town,alive,alone,family_size,is_alone,age_group,fare_per_person,title,fare_bin,sex_male,embarked_C,embarked_Q,embarked_S,pclass_1,pclass_2,pclass_3,age_group_Child,age_group_Teen,age_group_Adult,age_group_Middle_Age,age_group_Senior,title_child,title_man,title_woman,fare_bin_Low,fare_bin_Medium,fare_bin_High,fare_bin_Very_High,deck_A,deck_B,deck_C,deck_D,deck_E,deck_F,deck_G
1,1,female,-0.7592077143441597,1,0,1.0745724706647921,C,First,woman,False,B,Cherbourg,yes,False,0.035513783200323175,0,Adult,0.6360580767642208,woman,Very_High,0,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
0,2,male,0.45579360818250975,0,0,-0.42144465938702474,C,Second,man,True,D,Cherbourg,no,True,-0.6223367722723301,1,Middle_Age,-0.22487763822642565,man,Medium,1,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
0,3,female,-0.40185438418925695,0,0,-0.4984414057057463,S,Third,woman,False,,Southampton,no,True,-0.6223367722723301,1,Adult,-0.3309639289765757,woman,Medium,0,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
0,3,male,-0.40185438418925695,0,0,-0.5166948952305473,S,Third,man,True,,Southampton,no,True,-0.6223367722723301,1,Adult,-0.3561136280160274,man,Low,1,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
0,3,male,-0.4375897172047472,0,0,-0.5294467041985125,C,Third,man,True,,Cherbourg,no,True,-0.6223367722723301,1,Adult,-0.37368309917479764,man,Low,1,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
0,1,female,-1.9742090368708292,1,2,2.2313562836561327,S,First,child,False,C,Southampton,no,False,1.3512148941456297,0,Child,0.4343728828637927,child,Very_High,0,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
1,1,male,0.741676272306432,0,0,-0.0842849938298901,S,First,man,True,C,Southampton,yes,True,-0.6223367722723301,1,Middle_Age,0.23966170946833087,man,High,1,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
1,1,female,1.4563829326162374,0,1,4.06724183436539,C,First,woman,False,B,Cherbourg,yes,False,0.035513783200323175,0,Middle_Age,2.6977113765180936,woman,Very_High,0,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
1,3,male,-0.3303837181582764,2,0,-0.2229747853356618,Q,Third,man,True,,Queenstown,yes,False,0.6933643386729765,0,Adult,-0.359956455641213,man,High,1,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
0,3,male,-0.7592077143441597,0,0,-0.6677385994748607,S,Third,man,True,,Southampton,no,True,-0.6223367722723301,1,Adult,-0.5642219844147939,man,Low,1,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
1,2,female,-0.11597172006533471,0,0,-0.43148771325468405,Q,Second,woman,False,E,Queenstown,yes,True,-0.6223367722723301,1,Adult,-0.23871498049818435,woman,Medium,0,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
1,1,male,-2.051397356184288,1,2,2.2313562836561327,S,First,child,False,C,Southampton,yes,False,1.3512148941456297,0,Child,0.4343728828637927,child,Very_High,1,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
1,1,female,0.3843229421515292,0,0,1.4534175051419582,C,First,woman,False,,Cherbourg,yes,True,-0.6223367722723301,1,Adult,2.3583116809606386,woman,Very_High,0,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1,1,female,-0.9021490464061208,1,0,1.4154777170739035,C,First,woman,False,C,Cherbourg,yes,False,0.035513783200323175,0,Teen,0.8709080854847517,woman,Very_High,0,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
0,2,male,0.026969611996626397,1,0,-0.2086275655247199,C,Second,man,True,,Cherbourg,no,False,0.035513783200323175,0,Adult,-0.24793987534602346,man,High,1,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
1,1,female,0.026969611996626397,0,0,0.42129572860657083,C,First,woman,False,E,Cherbourg,yes,True,-0.6223367722723301,1,Adult,0.9362519692183598,woman,Very_High,0,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
1,1,female,-0.40185438418925695,0,0,0.9230486127974724,C,First,woman,False,C,Cherbourg,yes,True,-0.6223367722723301,1,Adult,1.6275682247996668,woman,Very_High,0,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
1,1,female,-0.8306783803751403,2,2,4.351397131052981,C,First,woman,False,B,Cherbourg,yes,False,2.009065449618283,0,Teen,0.8188533217005167,woman,Very_High,0,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
0,2,female,-0.2589130521272958,1,1,-0.1703683126955415,S,Second,woman,False,,Southampton,no,False,0.6933643386729765,0,Adult,-0.33579601675401527,woman,High,0,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
0,2,male,0.9560882703993736,1,1,-0.1655859060918942,S,Second,man,True,,Southampton,no,False,0.6933643386729765,0,Middle_Age,-0.3335996132188155,man,High,1,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
1,3,female,-0.2589130521272958,0,0,-0.5174906876893942,S,Third,woman,False,,Southampton,yes,True,-0.6223367722723301,1,Adult,-0.3572100726607992,woman,Low,0,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
1,2,female,-0.40185438418925695,1,0,-0.1703683126955415,S,Second,woman,False,,Southampton,yes,False,0.035513783200323175,0,Adult,-0.22158303292362594,woman,High,0,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
0,2,male,1.7422655967401597,0,0,-0.3999238296706119,S,Second,man,True,,Southampton,no,True,-0.6223367722723301,1,Middle_Age,-0.1952261905012284,man,Medium,1,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
1,1,female,0.09844027802760695,0,2,2.4860997797312927,S,First,woman,False,C,Southampton,yes,False,0.6933643386729765,0,Adult,0.8842332264521019,woman,Very_High,0,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
1,1,female,0.741676272306432,1,1,1.905196153287387,C,First,woman,False,E,Cherbourg,yes,False,0.6933643386729765,0,Middle_Age,0.6174431175226955,woman,Very_High,0,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
0,3,male,-0.18744238609631528,0,0,-0.5166948952305473,S,Third,man,True,,Southampton,no,True,-0.6223367722723301,1,Adult,-0.3561136280160274,man,Low,1,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
1,2,female,0.026969611996626397,0,0,-0.43148771325468405,Q,Second,woman,False,,Queenstown,yes,True,-0.6223367722723301,1,Adult,-0.23871498049818435,woman,Medium,0,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
1,2,female,-0.544795716251218,1,1,-0.1129794334517739,S,Second,woman,False,,Southampton,yes,False,0.6933643386729765,0,Adult,-0.3094391743316177,woman,High,0,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1,1,female,0.45579360818250975,0,0,1.9268757589030405,C,First,woman,False,C,Cherbourg,yes,True,-0.6223367722723301,1,Middle_Age,3.0106435309149773,woman,Very_High,0,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
0,3,male,2.2425602589570235,0,0,-0.5484175547138606,S,Third,man,True,,Southampton,no,True,-0.6223367722723301,1,Senior,-0.39982117980508924,man,Low,1,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False
1,2,female,0.45579360818250975,0,0,-0.4190534560852011,S,Second,woman,False,D,Southampton,yes,True,-0.6223367722723301,1,Middle_Age,-0.22158303292362594,woman,Medium,0,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
1,3,female,0.09844027802760695,1,1,-0.2751030173154174,S,Third,woman,False,,Southampton,yes,False,0.6933643386729765,0,Adult,-0.3838972541748908,woman,High,0,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1,1,female,-0.9736197124371013,0,1,0.44138183634188943,C,First,woman,False,B,Cherbourg,yes,False,0.035513783200323175,0,Teen,0.19985233467354163,woman,Very_High,0,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
1,3,female,-0.5805310492667083,2,0,-0.2229747853356618,Q,Third,woman,False,,Queenstown,yes,False,0.6933643386729765,0,Adult,-0.359956455641213,woman,High,0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
0,1,male,1.134764935476825,0,0,-0.1225442466590685,S,First,man,True,C,Southampton,no,True,-0.6223367722723301,1,Middle_Age,0.18694802462353582,man,High,1,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
0,1,male,0.5987349402444708,0,1,2.2679416941740347,S,First,man,True,C,Southampton,no,False,0.035513783200323175,0,Middle_Age,1.4581714807087969,man,Very_High,1,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
0,3,male,-0.9736197124371013,2,0,-0.32340532401225514,S,Third,man,True,,Southampton,no,False,0.6933643386729765,0,Teen,-0.40608092988040867,man,High,1,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
1,1,female,0.3843229421515292,1,0,1.8889359708349862,S,First,woman,False,,Southampton,yes,False,0.035513783200323175,0,Adult,1.1970740104619213,woman,Very_High,0,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
0,1,male,-0.04450105403435416,1,0,0.60629451973678,S,First,man,True,C,Southampton,no,False,0.035513783200323175,0,Adult,0.3134608682510439,man,Very_High,1,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
1,1,female,0.8131469383374125,0,0,1.905196153287387,C,First,woman,False,E,Cherbourg,yes,True,-0.6223367722723301,1,Middle_Age,2.9807733213976744,woman,Very_High,0,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
1,3,male,1.0990296024613346,0,0,-0.5137451068374177,S,Third,man,True,,Southampton,yes,True,-0.6223367722723301,1,Middle_Age,-0.3520494029144937,man,Low,1,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
0,1,male,1.0990296024613346,0,0,0.011363138243055909,S,First,man,True,,Southampton,no,True,-0.6223367722723301,1,Middle_Age,0.3714459215803185,man,Very_High,1,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,2,male,-1.9742090368708292,1,1,-0.1703683126955415,S,Second,child,False,F,Southampton,yes,False,0.6933643386729765,0,Child,-0.33579601675401527,child,High,1,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
1,1,female,-0.40185438418925695,3,2,4.3633531475620995,S,First,woman,False,C,Southampton,yes,False,2.666916005090936,0,Adult,0.5910862751002981,woman,Very_High,0,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
0,2,male,-0.11597172006533471,0,0,-0.4190534560852011,S,Second,man,True,,Southampton,no,True,-0.6223367722723301,1,Adult,-0.22158303292362594,man,Medium,1,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
0,2,male,0.45579360818250975,0,0,-0.4190534560852011,S,Second,man,True,,Southampton,no,True,-0.6223367722723301,1,Middle_Age,-0.22158303292362594,man,Medium,1,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
1,2,female,-0.40185438418925695,0,0,-0.4190534560852011,S,Second,woman,False,F,Southampton,yes,True,-0.6223367722723301,1,Adult,-0.22158303292362594,woman,Medium,0,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
